# Ghidra 11.4.1 - suspicious path/registry/network strings in KG.exe
# Total suspicious: 507
# Total decompiled funcs: 6

</svg><svg xmlns="http://www.w3.org/2000/svg" width="796" height="796" class="icon" viewBox="0 0 796 796">
 <g>
  <title>Layer 1</title>
  <rect fill-opacity="0.7" stroke-width="0" stroke="#000" id="svg_3" height="775.00001" width="785.00001" y="28" x="22" fill="#ffffff"/>
  <path id="svg_1" d="m56.87855,56.87855l0,682.72869l682.72869,0l0,-682.72869l-682.72869,0zm0,-56.87855l682.72869,0c31.41821,0 56.87854,25.46037 56.87854,56.87855l0,682.72869c0,31.41821 -25.46033,56.87854 -56.87854,56.87854l-682.72869,0a56.87855,56.87855 0 0 1 -56.87855,-56.87854l0,-682.72869c0,-31.41818 25.46037,-56.87855 56.87855,-56.87855zm108.63709,165.51564m46.54546,0l372.36365,0q46.54547,0 46.54547,46.54546l0,372.36365q0,46.54541 -46.54547,46.54541l-372.36365,0q-46.54546,0 -46.54546,-46.54541l0,-372.36365q0,-46.54546 46.54546,-46.54546z" fill="#25affe"/>
 </g>

</svg><svg width="796" height="796" xmlns="http://www.w3.org/2000/svg" class="icon" version="1.1">
 <g>
  <title>Layer 1</title>
     <rect fill="#ffffff" x="22" y="28" width="785.00001" height="775.00001" id="svg_3" stroke="#000" stroke-width="0" fill-opacity="0.7"/>
  <path fill="#666666" d="m56.87855,56.87855l0,682.72872l682.72872,0l0,-682.72872l-682.72872,0zm0,-56.87855l682.72872,0c31.41819,0 56.87855,25.46037 56.87855,56.87855l0,682.72872c0,31.41819 -25.46036,56.87855 -56.87855,56.87855l-682.72872,0a56.87855,56.87855 0 0 1 -56.87855,-56.87855l0,-682.72872c0,-31.41818 25.46037,-56.87855 56.87855,-56.87855zm108.63709,165.51564m46.54545,0l372.36364,0q46.54545,0 46.54545,46.54545l0,372.36364q0,46.54545 -46.54545,46.54545l-372.36364,0q-46.54545,0 -46.54545,-46.54545l0,-372.36364q0,-46.54545 46.54545,-46.54545z" id="svg_1"/>
 </g>

</svg>
[02ef2920] (793 bytes) <svg width="939" height="939" xmlns="http://www.w3.org/2000/svg" version="1.1" class="icon">
 <g>
  <title>Layer 1</title>
  <ellipse stroke="null" ry="444.00001" rx="444.99999" id="svg_2" cy="469.33334" cx="469.33332" fill="#ffffff"  fill-opacity="0.7"/>
  <path id="svg_1" d="m469.33333,938.66666c259.2,0 469.33333,-210.13333 469.33333,-469.33333s-210.13333,-469.33333 -469.33333,-469.33333s-469.33333,210.13333 -469.33333,469.33333s210.13333,469.33333 469.33333,469.33333zm0,-64c-223.85067,0 -405.33333,-181.48266 -405.33333,-405.33333s181.48266,-405.33333 405.33333,-405.33333s405.33333,181.48266 405.33333,405.33333s-181.48266,405.33333 -405.33333,405.33333z" fill="#666666"/>
  <ellipse stroke="null" ry="284" rx="284" id="svg_7" cy="469.50001" cx="469.5" fill="#666666"/>
 </g>

</svg>
[02ef546b] (793 bytes) <svg width="939" height="939" xmlns="http://www.w3.org/2000/svg" version="1.1" class="icon">
 <g>
  <title>Layer 1</title>
  <ellipse stroke="null" ry="444.00001" rx="444.99999" id="svg_2" cy="469.33334" cx="469.33332" fill="#ffffff"  fill-opacity="0.7"/>
  <path id="svg_1" d="m469.33333,938.66666c259.2,0 469.33333,-210.13333 469.33333,-469.33333s-210.13333,-469.33333 -469.33333,-469.33333s-469.33333,210.13333 -469.33333,469.33333s210.13333,469.33333 469.33333,469.33333zm0,-64c-223.85067,0 -405.33333,-181.48266 -405.33333,-405.33333s181.48266,-405.33333 405.33333,-405.33333s405.33333,181.48266 405.33333,405.33333s-181.48266,405.33333 -405.33333,405.33333z" fill="#666666"/>
  <ellipse stroke="null" ry="284" rx="284" id="svg_7" cy="469.50001" cx="469.5" fill="#666666"/>
 </g>

</svg>
[02ef7fb7] (793 bytes) <svg width="939" height="939" xmlns="http://www.w3.org/2000/svg" version="1.1" class="icon">
 <g>
  <title>Layer 1</title>
  <ellipse stroke="null" ry="444.00001" rx="444.99999" id="svg_2" cy="469.33334" cx="469.33332" fill="#ffffff"  fill-opacity="0.7"/>
  <path id="svg_1" d="m469.33333,938.66666c259.2,0 469.33333,-210.13333 469.33333,-469.33333s-210.13333,-469.33333 -469.33333,-469.33333s-469.33333,210.13333 -469.33333,469.33333s210.13333,469.33333 469.33333,469.33333zm0,-64c-223.85067,0 -405.33333,-181.48266 -405.33333,-405.33333s181.48266,-405.33333 405.33333,-405.33333s405.33333,181.48266 405.33333,405.33333s-181.48266,405.33333 -405.33333,405.33333z" fill="#666666"/>
  <ellipse stroke="null" ry="284" rx="284" id="svg_7" cy="469.50001" cx="469.5" fill="#666666"/>
 </g>

</svg>
[02efaafd] (793 bytes) <svg width="939" height="939" xmlns="http://www.w3.org/2000/svg" version="1.1" class="icon">
 <g>
  <title>Layer 1</title>
  <ellipse stroke="null" ry="444.00001" rx="444.99999" id="svg_2" cy="469.33334" cx="469.33332" fill="#ffffff"  fill-opacity="0.7"/>
  <path id="svg_1" d="m469.33333,938.66666c259.2,0 469.33333,-210.13333 469.33333,-469.33333s-210.13333,-469.33333 -469.33333,-469.33333s-469.33333,210.13333 -469.33333,469.33333s210.13333,469.33333 469.33333,469.33333zm0,-64c-223.85067,0 -405.33333,-181.48266 -405.33333,-405.33333s181.48266,-405.33333 405.33333,-405.33333s405.33333,181.48266 405.33333,405.33333s-181.48266,405.33333 -405.33333,405.33333z" fill="#666666"/>
  <ellipse stroke="null" ry="284" rx="284" id="svg_7" cy="469.50001" cx="469.5" fill="#666666"/>
 </g>

</svg>
[02f9b650] (17 bytes) GetSystemMetrics
[02f9b798] (13 bytes) COMCTL32.DLL
[02f9c8e8] (7 bytes) System
[02f9cc7c] (56 bytes) R6027
- not enough space for lowio initialization

[02f9ccb4] (56 bytes) R6026
- not enough space for stdio initialization

[02f9cd14] (56 bytes) R6024
- not enough space for _onexit/atexit table

[02f9cdcc] (44 bytes) R6016
- not enough space for thread data

[02f9ce1c] (44 bytes) R6009
- not enough space for environment

[02f9ce48] (44 bytes) R6008
- not enough space for arguments

[02f9d268] (22 bytes) Read-only file system
[02f9d290] (24 bytes) No space left on device
[02f9d2f0] (30 bytes) Too many open files in system
[02f9d3b0] (17 bytes) Not enough space
[02f9d558] (11 bytes) user32.dll
[02fa486c] (13 bytes) iphlpapi.dll
[02fa487a] (12 bytes) SHLWAPI.dll
[02fa49e6] (10 bytes) WINMM.dll
[02fa49f0] (11 bytes) WS2_32.dll
[02fa4a52] (12 bytes) VERSION.dll
[02fa4e82] (14 bytes) GetSystemInfo
[02fa4f26] (20 bytes) GetSystemDirectoryA
[02fa5050] (13 bytes) KERNEL32.dll
[02fa50c8] (17 bytes) GetSystemMetrics
[02fa5270] (12 bytes) GetSysColor
[02fa5492] (14 bytes) GetSystemMenu
[02fa5540] (22 bytes) SystemParametersInfoA
[02fa57ec] (11 bytes) USER32.dll
[02fa5ac0] (24 bytes) GetSystemPaletteEntries
[02fa5b66] (10 bytes) GDI32.dll
[02fa5c08] (13 bytes) ADVAPI32.dll
[02fa5c90] (12 bytes) SHELL32.dll
[02fa5cd0] (10 bytes) ole32.dll
[02fa5cda] (13 bytes) OLEAUT32.dll
[02fa5cfc] (13 bytes) COMCTL32.dll
[02fa5d0a] (12 bytes) WININET.dll
[02fa5d54] (21 bytes) FileTimeToSystemTime
[02fa5f32] (14 bytes) GetSystemTime
[02fa6210] (19 bytes) GetWindowPlacement
[02fa63ee] (17 bytes) GetSysColorBrush
[02fa65de] (13 bytes) comdlg32.dll
[02faaa64] (12 bytes) Shell32.dll
[02faaa70] (8 bytes) Mpr.dll
[02faaa78] (13 bytes) Advapi32.dll
[02faaa88] (11 bytes) User32.dll
[02faaa94] (10 bytes) Gdi32.dll
[02faaaa0] (13 bytes) Kernel32.dll
[02faae90] (20 bytes) DllUnregisterServer
[02faaea4] (18 bytes) DllRegisterServer
[02fab660] (11 bytes) User32.dll
[02fb15c0] (42 bytes) Gray color space not permitted on RGB PNG
[02fb15ec] (47 bytes) RGB color space not permitted on grayscale PNG
[02fb161c] (32 bytes) invalid ICC profile color space
[02fb188c] (33 bytes) Unknown interlace method in IHDR
[02fb1c90] (38 bytes) bad background index (internal error)
[02fb1ee0] (65 bytes) a background color must be supplied to remove alpha/transparency
[02fb1fb8] (23 bytes) unknown interlace type
[02fb25b0] (13 bytes) out of place
[02fb25c0] (19 bytes) bKGD must be after
[02fb27a0] (33 bytes) No space in chunk cache for sPLT
[02fb28c0] (24 bytes) no space in chunk cache
[02fb2ae0] (49 bytes) Application must supply a known background gamma
[02fb2b7c] (51 bytes) conflicting calls to set alpha mode and background
[02fb2c3c] (30 bytes) invalid background gamma type
[02fb2c5c] (53 bytes) libpng does not support gamma+background+rgb_to_gray
[02fd2354] (19 bytes) SoftWare\ExuiLib32
[02fd2368] (34 bytes) lib\ExuiKrnln\ExuiKrnln_Win32.lib
[02fd238c] (20 bytes) ExuiKrnln_Win32.lib
[02fd23a0] (29 bytes) ExuiKrnln_Win32_20251109.lib
[02fd23c0] (23 bytes) ExuiKrnln_Win32_%d.lib
[0301ba08] (26 bytes) ???? DLL ???
